appversion,devicetype,mobile_brand,mobile_model,systemversion,mobile_brand,devicename,lable,pageno,eventtype,prepageno,session_id,applaunchtime,session_starttime,page_starttime,page_endtime,page_duration,actiontime,time,href,entries
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,58dd8617fa1db731562350d663816a4b,1647396041391,1647396042000,4070880000000,4070880000000,0,1647396172000,1647396129362,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""83.000""},{""TTFB"":""0.000""}]"
8.08,Android,HUAWEI,TAS-AN00,Android 10,HUAWEI,HUAWEI Mate 30 5G,CH5005,P01764,按钮点击,P6304,3779da9f65b3fde145a12b8187f07a6d,1647390844789,1647390845000,4070880000000,4070880000000,0,1647390868000,1647305518475,mockUrl/eScore.html#/index,"[{""FCP"":""166.600""},{""TTFB"":""16.200""},{""LCP"":""531.200""},{""FID"":""11.500""},{""CLS"":""0.024""}]"
8.10,iOS,iPhone,iPhone 8 Plus,13.6,iPhone,iPhone (10),CH5005,P02w,按钮点击,P70,8b7080c81c3c0bd5e735f7c722fd0407,1647387857196,1647391166000,4070880000000,4070880000000,0,1647391277000,1647391271740,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,谈红玲的iPhone,CH5005,P02w,按钮点击,P70,c780274aa8663a2b82303d55bfba9007,1647392311143,1647407799000,4070880000000,4070880000000,0,1647407815000,1647407810291,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""349.000""}]"
8.10,iOS,iPhone,iPhone 11,14.4.2,iPhone,邵丹的iPhone,CH5005,P02w,按钮点击,P70,f2b4b5ab115258994023e92a8bf4b1cf,1647401062013,1647404190000,4070880000000,4070880000000,0,1647404200000,1647404194759,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
7.17,Android,OPPO,PEPM00,Android 11,OPPO,OPPO Reno6 Pro 5G,CH5005,P6097,按钮点击,P6306,45c42502510231972a3b0b7811634d6a,1647414459859,1647414574000,4070880000000,4070880000000,0,1647414659000,1647414099117,mockUrl/eScore.html#/index,"[{""FCP"":""156.000""},{""TTFB"":""21.900""}]"
8.09,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,e7634ca552745b325d9ed15d5d08ac63,1647413045512,1647413046000,4070880000000,4070880000000,0,1647413076000,1647413071769,mockUrl/eScore.html#/index,"[{""FCP"":""111.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,iPhone,CH5005,P01441,按钮点击,P80,e74b292c673282f2f9be412ec0e6f92a,1647390020953,1647390022000,4070880000000,4070880000000,0,1647390057000,1647332252915,mockUrl/eScore.html#/integralDetails,"[{""TTFB"":""0.000""},{""FCP"":""117.000""}]"
8.10,iOS,iPhone,iPhone 11,15.1,iPhone,iPhone,CH5005,P6097,按钮点击,P6306,c4f1b19e0dfb8da2f7cba0efcd63aa58,1647397589003,1647400051000,4070880000000,4070880000000,0,1647400164000,1647400073775,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""162.000""}]"
8.10,iOS,iPhone,iPhone 11,14.2,iPhone,徐婷婷的iPhone,CH5005,P01764,按钮点击,P6304,26081095cb6c4849940da1503a407930,1647394519712,1647394944000,4070880000000,4070880000000,0,1647394954000,1647392723898,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.102,iOS,iPhone,iPhone 11,15.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,05b1376947ca8f1b60957cffbab96700,1647399211137,1647399212000,4070880000000,4070880000000,0,1647399236000,1647399227282,mockUrl/eScore.html#/index,"[{""FCP"":""192.000""},{""TTFB"":""0.000""}]"
8.08,Android,vivo,V2055A,Android 11,vivo,iQOO Neo5,CH5005,P607203,按钮点击,P6072,c87a9ecb4bf47f8f189b29da05cb94e0,1647353876578,1647441447000,4070880000000,4070880000000,0,1647441471000,1647430066678,mockUrl/eScore.html#/index,"[{""FCP"":""526.600""},{""TTFB"":""2.700""},{""LCP"":""864.400""},{""FID"":""12.400""},{""CLS"":""0.031""}]"
8.10,iOS,iPhone,iPhone 7,14.6,iPhone,iPhone (2),CH5005,P01764,按钮点击,P6304,106a34e3761813f09ca21de9b746e95d,1647409771446,1647409773000,4070880000000,4070880000000,0,1647409781000,1647407166563,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""785.000""}]"
8.08,Android,OPPO,OPPO R11s Plus,Android 8.1.0,OPPO,OPPO R11s Plus,CH5005,P00903,按钮点击,P6304,1180f63a7b264b8dc366737aa2f5d91d,1647391242300,1647391243000,4070880000000,4070880000000,0,1647391287000,1647391282405,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""14.870""}]"
8.08,Android,OPPO,OPPO R11s Plus,Android 8.1.0,OPPO,OPPO R11s Plus,CH5005,P00903,按钮点击,P6304,6a9d775f645079943361863be89f4121,1647391242300,1647392120000,4070880000000,4070880000000,0,1647392127000,1647391949251,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""30.790""}]"
8.08,Android,OPPO,OPPO R11s Plus,Android 8.1.0,OPPO,OPPO R11s Plus,CH5005,P01764,按钮点击,P6304,f4ae5ca1e064f724f242358e3e9f74af,1647394912686,1647394914000,4070880000000,4070880000000,0,1647394964000,1647392126008,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""112.070""}]"
8.08,Android,HUAWEI,DVC-AN20,Android 10,HUAWEI,123,CH5005,P01764,按钮点击,P6304,24748fde3a349017141d2b55cea14553,1647394943198,1647394943000,4070880000000,4070880000000,0,1647394952000,1647343943755,mockUrl/eScore.html#/index,"[{""FCP"":""179.000""},{""TTFB"":""5.500""},{""LCP"":""589.100""},{""FID"":""130.600""},{""CLS"":""0.014""}]"
8.10,iOS,iPhone,iPhone X,13.6,iPhone,iPhone (97),CH5005,P0070037001,按钮点击,P00C,b6afe7d8e507166ef8e5a3400d153229,1647429369210,1647431007000,4070880000000,4070880000000,0,1647431045000,1647429668029,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.07,Android,OPPO,PCAM00,Android 11,OPPO,OPPO Reno,CH5005,�,按钮点击,null,f8be8643e7f54d90fb98d5c35d78bce6,1647402857727,1647402858000,4070880000000,4070880000000,0,1647403055000,1647403048171,mockUrl/eScore.html#/index,"[{""FCP"":""236.200""},{""TTFB"":""4.900""},{""LCP"":""969.800""},{""FID"":""105.300""}]"
8.08,Android,HONOR,YAL-AL00,Android 10,HONOR,HONOR 20,CH5005,P02w,按钮点击,P70,cbfb0ef7d08de50bf6d0c6697bf822d3,1647392480992,1647394550000,4070880000000,4070880000000,0,1647394903000,1647394899871,mockUrl/eScore.html#/index,"[{""FCP"":""610.200""},{""TTFB"":""7.100""},{""CLS"":""0.013""},{""LCP"":""1199.400""}]"
8.07,iOS,iPhone,iPhone 12 Pro Max,14.7.1,iPhone,iPhone,CH5005,P01666,按钮点击,P00590,7e60ddfbc2fa4e1719268911f9d6d9dd,1647310971759,1647428751000,4070880000000,4070880000000,0,1647428756000,1647428752427,mockUrl/anniversary.html#/anniversary,
8.09,iOS,iPhone,iPhone XS Max China,13.6,iPhone,王宗玉的 iPhone,CH5005,P01764,按钮点击,P6304,b93b85eabb7ad17016424124a109c919,1647402550266,1647404049000,4070880000000,4070880000000,0,1647404057000,1647403496111,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 7 Plus,11.4.1,iPhone,iPhone (10）,CH5005,P00778,按钮点击,P00172,d7539b30502b41bd0e3ea9d71e13ecbc,1647399238623,1647403976000,4070880000000,4070880000000,0,1647404118000,1647404089418,mockUrl/eScore.html#/index,
8.10,iOS,iPhone,iPhone 12 Pro,14.4.2,iPhone,吕莲的iPhone,CH5005,P01764,按钮点击,P6304,5cdd62638872d98ae9623f9db16265a2,1647400732483,1647404638000,4070880000000,4070880000000,0,1647404713000,1647400905481,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
7.18,Android,Redmi,M2012K11AC,Android 11,Redmi,2608309182的Redmi K40,CH5005,P0070037001,按钮点击,P00C,6c964d8f8ad293754c64447956a7d176,1647402855712,1647402856000,4070880000000,4070880000000,0,1647402886000,1647336441777,mockUrl/eScore.html#/index,"[{""FCP"":""132.800""},{""TTFB"":""1.800""},{""LCP"":""334.900""},{""CLS"":""0.012""}]"
7.18,Android,vivo,V2046A,Android 11,vivo,vivo X60,CH5005,P00172,按钮点击,P6304,8e0b2f90b47e0b4f7944b3fe2e7de893,1647408618687,1647408619000,4070880000000,4070880000000,0,1647408626000,1647298819262,mockUrl/eScore.html#/index,"[{""FCP"":""202.700""},{""TTFB"":""1.800""},{""LCP"":""931.400""},{""CLS"":""0.037""}]"
8.10,iOS,iPhone,iPhone X,12.2,iPhone,iPhone (110),CH5005,P00903,按钮点击,P6304,5c33aadbcf13e1396e862531869e45c3,1647380544501,1647380545000,4070880000000,4070880000000,0,1647380560000,1647380528084,mockUrl/anniversary.html#/anniversary,
8.10,iOS,iPhone,iPhone X,12.2,iPhone,iPhone (110),CH5005,P01764,按钮点击,P6304,5c33aadbcf13e1396e862531869e45c3,1647380544501,1647380545000,4070880000000,4070880000000,0,1647380628000,1647380560180,mockUrl/anniversary.html#/anniversary,
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,孙婷婷的iPhone,CH5005,P01764,按钮点击,P6304,7ccbacf45980d468b3385d5e0ea406e7,1647396567651,1647397508000,4070880000000,4070880000000,0,1647397532000,1647392222666,mockUrl/eScore.html#/index,"[{""FCP"":""742.000""},{""TTFB"":""0.000""}]"
8.08,Android,vivo,V1838A,Android 10,vivo,vivo X27 8G+128G版,CH5005,P01764,按钮点击,P6304,3f1d5a2f6d617c976e293600387463a3,1647392840890,1647392842000,4070880000000,4070880000000,0,1647392925000,1647308369240,mockUrl/eScore.html#/index,"[{""FCP"":""975.400""},{""TTFB"":""2.400""},{""LCP"":""1989.900""},{""FID"":""21.000""}]"
8.10,iOS,iPhone,iPhone X,14.2,iPhone,郭科辉的iPhone,CH5005,P02w,按钮点击,P70,e8ffd1eab8b414d17b583fb37232ad81,1647427249859,1647427253000,4070880000000,4070880000000,0,1647427422000,1647427415327,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
7.171,iOS,iPhone,iPhone X,14.5,iPhone,iPhone (8),CH5005,P6097,按钮点击,P6306,ece83e245506521d018415b145fb0122,1647422028610,1647422030000,4070880000000,4070880000000,0,1647422038000,1647328076749,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""258.000""},{""TTFB"":""0.000""}]"
7.17,Android,OPPO,PEEM00,Android 11,OPPO,OPPO Find X3 Pro,CH5005,P02w,按钮点击,P70,44ba33e99f4e02711f31b342fb87f7b7,1647395106622,1647397262000,4070880000000,4070880000000,0,1647397393000,1647397389240,mockUrl/eScore.html#/index,"[{""FCP"":""782.300""},{""TTFB"":""1.200""},{""CLS"":""0.000""},{""LCP"":""1311.200""}]"
8.10,iOS,iPhone,iPhone 12,14.8.1,iPhone,帅气的铃哥哥,CH5005,P02w,按钮点击,P70,927ab8f9180beb1a9f230b35872b4769,1647390983170,1647390983000,4070880000000,4070880000000,0,1647391133000,1647391128045,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""559.000""}]"
8.08,Android,OPPO,PDCM00,Android 11,OPPO,OPPO Reno3 5G,CH5005,P02w,按钮点击,P70,6c58a78f10cf0eb49144f2de5e054628,1647404706955,1647429720000,4070880000000,4070880000000,0,1647429738000,1647429729365,mockUrl/eScore.html#/index,"[{""FCP"":""1998.600""},{""TTFB"":""2.000""},{""CLS"":""0.001""},{""LCP"":""6082.200""}]"
8.08,Android,Redmi,M2007J17C,Android 10,Redmi,2494980829的Redmi Note 9 Pro,CH5005,P6097,按钮点击,P6306,20a87c517481715634718bf012a2eaa8,1647390188527,1647404397000,4070880000000,4070880000000,0,1647405237000,1647405141681,mockUrl/eScore.html#/index,"[{""FCP"":""1808.900""},{""TTFB"":""2.400""},{""LCP"":""2950.800""},{""FID"":""13.600""},{""CLS"":""0.029""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,14.7.1,iPhone,iPhone (4),CH5005,P02w,按钮点击,P70,aec7dc6503d47d301cee8df2f8a89122,1647397733251,1647397734000,4070880000000,4070880000000,0,1647397769000,1647397764143,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""773.000""}]"
7.18,Android,HUAWEI,GLK-AL00,Android 10,HUAWEI,nova 5i,CH5005,P02w,按钮点击,P70,eae6cb2289bb9a70fe381c3a946af687,1647342687200,1647364948000,4070880000000,4070880000000,0,1647364982000,1647364978269,mockUrl/eScore.html#/index,"[{""FCP"":""602.800""},{""TTFB"":""3.300""},{""CLS"":""0.000""},{""LCP"":""890.499""}]"
8.10,iOS,iPhone,iPhone 7 Plus,14.8.1,iPhone,iPhone (9),CH5005,P01764,按钮点击,P6304,7ab7664b4787ce3c5e20b089da80bc5b,1647411999188,1647412590000,4070880000000,4070880000000,0,1647412653000,1647412614257,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""898.000""}]"
8.10,iOS,iPhone,iPhone 11,13.6,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,cbf5fd5510285d852c63c67d5704439b,1647401749748,1647401751000,4070880000000,4070880000000,0,1647402203000,1647353105657,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.08,Android,HONOR,YAL-AL00,Android 10,HONOR,HONOR 20,CH5005,P01764,按钮点击,P6304,cbfb0ef7d08de50bf6d0c6697bf822d3,1647392480992,1647394550000,4070880000000,4070880000000,0,1647394996000,1647394903104,mockUrl/eScore.html#/index,"[{""FCP"":""206.600""},{""TTFB"":""25.900""},{""CLS"":""0.014""},{""LCP"":""648.100""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,iPhone (72),CH5005,P607203,按钮点击,P6072,a12c9e391cd27715e42ab8037f80d48f,1647387827821,1647387828000,4070880000000,4070880000000,0,1647387911000,1647308132430,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""190.000""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone 13,CH5005,P00903,按钮点击,P6304,9c74deeed652f1ccddfdf326eac6180d,1647390909955,1647390910000,4070880000000,4070880000000,0,1647390942000,1647390930962,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""811.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XR,13.6,iPhone,iPhone (9),CH5005,P01764,按钮点击,P6304,0f7d714fa6d75266d2b59db2e79781a3,1647396665745,1647396667000,4070880000000,4070880000000,0,1647396675000,1647344744155,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,14.7.1,iPhone,iPhone X,CH5005,P01764,按钮点击,P6304,dce6279c7b3a6fda692e6b42c3301c59,1647385223420,1647387000000,4070880000000,4070880000000,0,1647387007000,1647383758613,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""},{""FCP"":""1181.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro Max,14.7.1,iPhone,iPhone X,CH5005,P01764,按钮点击,P6304,e7e1dfb7c29dbaa8459ede59e2582974,1647402608086,1647410183000,4070880000000,4070880000000,0,1647410204000,1647410194366,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""118.000""}]"
8.10,iOS,iPhone,iPhone X,14.2,iPhone,郭科辉的iPhone,CH5005,P01764,按钮点击,P6304,e8ffd1eab8b414d17b583fb37232ad81,1647427249859,1647427253000,4070880000000,4070880000000,0,1647427519000,1647427421961,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.08,Android,Redmi,M2012K11AC,Android 12,Redmi,2638448088的Redmi K40,CH5005,P607203,按钮点击,P6072,996009b3842c4c5307a4b41a8f83af36,1647398478833,1647398479000,4070880000000,4070880000000,0,1647398505000,1647388580136,mockUrl/eScore.html#/index,"[{""FCP"":""848.900""},{""TTFB"":""1.600""},{""CLS"":""0.000""},{""LCP"":""893.900""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,6d56127df85853b4efdd1f678a214a47,1647400227393,1647400228000,4070880000000,4070880000000,0,1647400229000,1647391610268,mockUrl/eScore.html#/index,"[{""FCP"":""154.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,14.8.1,iPhone,帅气的铃哥哥,CH5005,P01764,按钮点击,P6304,d698c2e87349cee7288a213465e302d9,1647391885696,1647391886000,4070880000000,4070880000000,0,1647391896000,1647391406263,mockUrl/eScore.html#/index,"[{""FCP"":""109.000""},{""TTFB"":""0.000""}]"
8.08,Android,HUAWEI,ELE-AL00,Android 10,HUAWEI,HUAWEI P30,CH5005,P607203,按钮点击,P6072,0754b09e54eaaa888d4bb35ccdc13b2e,1647403891543,1647403892000,4070880000000,4070880000000,0,1647404000000,1647345022773,mockUrl/eScore.html#/index,"[{""FCP"":""545.700""},{""TTFB"":""2.000""},{""LCP"":""1146.400""},{""FID"":""88.400""}]"
8.10,iOS,iPhone,iPhone X,15.3.1,iPhone,Augus ,CH5005,P01764,按钮点击,P6304,a61012ccc72748de4809d0ce87c9c486,1647429869076,1647429871000,4070880000000,4070880000000,0,1647429946000,1647429896044,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""641.000""}]"
8.08,Android,realme,RMX3461,Android 11,realme,真我Q3s,CH5005,P01764,按钮点击,P6304,2ffb2471ee5535ca48328d2b9e6b6fec,1647427672751,1647427673000,4070880000000,4070880000000,0,1647427694000,1647306865255,mockUrl/eScore.html#/index,"[{""FCP"":""443.900""},{""TTFB"":""1.900""},{""CLS"":""0.012""},{""LCP"":""1120.200""}]"
7.171,iOS,iPhone,iPhone 7 Plus,11.4.1,iPhone,WiFi我最屌在座都是弟弟,CH5005,P00172,按钮点击,P6304,1791f523e480060c8d0076cf4ba4b305,1647301337636,1647404168000,4070880000000,4070880000000,0,1647404284000,1647044194364,mockUrl/eScore.html#/index,
8.10,iOS,iPhone,iPhone 8,14.7.1,iPhone,陈虹兵的iPhone (2),CH5005,P01764,按钮点击,P6304,d156aa631eebe1295acd857108050af7,1647397405794,1647397406000,4070880000000,4070880000000,0,1647397413000,1647345061474,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""245.000""}]"
8.08,Android,HUAWEI,ELS-AN00,Android 10,HUAWEI,HUAWEI P40 Pro王蓉,CH5005,P810999,按钮点击,P60,7d9e957dac17adf2901dd43d3ec7ae7b,1647419711121,1647419711000,4070880000000,4070880000000,0,1647419766000,1647412401164,mockUrl/eScore.html#/index,"[{""FCP"":""608.400""},{""TTFB"":""1.700""},{""LCP"":""1156.200""},{""FID"":""91.800""},{""CLS"":""0.015""}]"
8.10,iOS,iPhone,iPhone X,15.3.1,iPhone,陈老师,CH5005,P01441,按钮点击,P80,557282e899aae1fe53423c306f9239e7,1647423417342,1647423418000,4070880000000,4070880000000,0,1647423591000,1647423555101,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""253.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,15.3.1,iPhone,Okumanami-H,CH5005,P02w,按钮点击,P70,d6be9fdb7a985843df9f26f29fece648,1647388885764,1647392467000,4070880000000,4070880000000,0,1647392618000,1647392613987,mockUrl/eScore.html#/index,"[{""FCP"":""829.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,14.1,iPhone,小妹妹，,CH5005,P607203,按钮点击,P6072,1c30f7b3b9fc2d1635fae69f89ebc7ca,1647366168861,1647366169000,4070880000000,4070880000000,0,1647366192000,1647217169471,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 5s ,12.5.5,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,4918b5af54f9e89488eacc374d4c1b0d,1647420139136,1647420144000,4070880000000,4070880000000,0,1647420220000,1647333372502,mockUrl/anniversary.html#/anniversary,
8.10,iOS,iPhone,iPhone XS,15.3.1,iPhone,斓斓的iPhone,CH5005,P01764,按钮点击,P6304,2a8731c94cb6a42bf4827dfa5a75c736,1647418454577,1647418455000,4070880000000,4070880000000,0,1647418458000,1647413839318,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""1448.000""}]"
8.10,iOS,iPhone,iPhone 8,15.3.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,c45d9305be3728752652823a32c4ab27,1647398282208,1647424683000,4070880000000,4070880000000,0,1647424700000,1647319106292,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""197.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 8,15.0.2,iPhone,iPhone 8,CH5005,P01764,按钮点击,P6304,ed9a27f74c0ea98388d229dd1ad9cf38,1647427506203,1647427508000,4070880000000,4070880000000,0,1647427518000,1647399631936,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""205.000""}]"
8.10,iOS,iPhone,iPhone 8 Plus,11.4.1,iPhone,iPhone (5),CH5005,P01764,按钮点击,P6304,48b370b77da359612013920c0d781afd,1647408787541,1647409048000,4070880000000,4070880000000,0,1647409734000,1647409397552,mockUrl/eScore.html#/index,
8.09,iOS,iPhone,iPhone 6 Plus,12.5.5,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,31b8880503f2392c84ad5eb2145f052c,1647394725787,1647394730000,4070880000000,4070880000000,0,1647394827000,1647394801066,mockUrl/eScore.html#/index,
7.17,Android,vivo,V1809A,Android 9,vivo,vivo X23,CH5005,P00172,按钮点击,P6304,6676d5bbd437fabed70e6ede00fb0f32,1647386338400,1647386339000,4070880000000,4070880000000,0,1647386375000,1647386363657,mockUrl/eScore.html#/index,"[{""TTFB"":""37.100""}]"
7.17,Android,HUAWEI,SEA-AL10,Android 10,HUAWEI,nova 5 Pro,CH5005,P0070037001,按钮点击,P00C,b8ae4028f3167c04f33bf0bd0c0e1d10,1647388633613,1647389036000,4070880000000,4070880000000,0,1647389109000,1647350125536,mockUrl/eScore.html#/index,"[{""FCP"":""607.400""},{""TTFB"":""2.000""},{""CLS"":""0.000""},{""LCP"":""751.299""}]"
8.10,iOS,iPhone,iPhone 12,15.4,iPhone,iPhone,CH5005,P6026,按钮点击,P00C,4caab46643e90ced3a526a50e259732a,1647430394238,1647430395000,4070880000000,4070880000000,0,1647430405000,1647245162296,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XR,14.8.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,9d716f2efa7adcb88e0ded4f4b8010be,1647342232669,1647391083000,4070880000000,4070880000000,0,1647391088000,1647249203397,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""643.000""}]"
8.10,iOS,iPhone,iPhone XR,15.4,iPhone,Clarence.Chen XR,CH5005,P02w,按钮点击,P70,b062887d597ddc335833a3ce32f78748,1647401697638,1647401699000,4070880000000,4070880000000,0,1647401708000,1647401702089,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""331.000""}]"
8.10,iOS,iPhone,iPhone XR,15.3.1,iPhone,iPhone,CH5005,P6097,按钮点击,P6306,a90a673e5323b8cb9108bc6d0f1ed892,1647327324256,1647391564000,4070880000000,4070880000000,0,1647391805000,1647391608412,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""1148.000""}]"
7.17,Android,HUAWEI,GLK-AL00,Android 10,HUAWEI,nova 5i,CH5005,P6097,按钮点击,P6306,4601156ff23b7dd1cabb0c8387daf4b1,1647401023008,1647401024000,4070880000000,4070880000000,0,1647402126000,1647401989918,mockUrl/eScore.html#/index,"[{""FCP"":""918.100""},{""TTFB"":""2.700""},{""CLS"":""0.025""},{""LCP"":""1769.800""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,iPhone,CH5005,P6097,按钮点击,P6306,5618109350fca7891c5afb7cbf08a21e,1647393869309,1647393870000,4070880000000,4070880000000,0,1647393928000,1647393409012,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""675.000""}]"
8.10,iOS,iPhone,iPhone 6s Plus,14.4,iPhone,姜庆的 iPhone,CH5005,P6097,按钮点击,P6306,18c43f2df257d604efb2d195f3bb2345,1647397250669,1647399406000,4070880000000,4070880000000,0,1647399421000,1647155933311,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 8 Plus,12.1.4,iPhone,3.14,CH5005,P02w,按钮点击,P70,114605a4a34157f42237e6f3ce6126a4,1647396934949,1647396936000,4070880000000,4070880000000,0,1647396959000,1647396954842,mockUrl/eScore.html#/index,
8.10,iOS,iPhone,iPhone 11 Pro Max,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,ab0942a45d54b41c3e1bf2ca4e32818e,1647254257417,1647391982000,4070880000000,4070880000000,0,1647391992000,1647391988020,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""810.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,eee7267fe238568c53ea8be08cb6f2f4,1647403274581,1647413935000,4070880000000,4070880000000,0,1647413943000,1647413939998,mockUrl/eScore.html#/index,"[{""FCP"":""578.000""},{""TTFB"":""0.000""}]"
8.09,iOS,iPhone,iPhone X,15.3.1,iPhone,猫娜娜,CH5005,P01764,按钮点击,P6304,7153642a7e3134fda9db34d56860a4e1,1647390748583,1647397732000,4070880000000,4070880000000,0,1647397734000,1647397733367,mockUrl/eScore.html#/index,
8.10,iOS,iPhone,iPhone XR,15.3.1,iPhone,唐金香的 iPhone,CH5005,P00903,按钮点击,P6304,4ec81b41f1d8fa82d5afd8afdd7526e8,1647393259689,1647393261000,4070880000000,4070880000000,0,1647393282000,1647393266181,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""849.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XR,15.3.1,iPhone,唐金香的 iPhone,CH5005,P01764,按钮点击,P6304,36a72326d3ab8565376aa4375b4d6d75,1647414019384,1647414020000,4070880000000,4070880000000,0,1647414135000,1647399314786,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""224.000""},{""TTFB"":""0.000""}]"
8.08,Android,HUAWEI,VOG-AL10,Android 10,HUAWEI,Carr,CH5005,P01764,按钮点击,P6304,0082de4dbfd33cb8dcdbfdce3b41159b,1647410108335,1647410109000,4070880000000,4070880000000,0,1647410168000,1647410135764,mockUrl/eScore.html#/index,"[{""FCP"":""822.100""},{""TTFB"":""1.700""},{""CLS"":""0.071""},{""LCP"":""1961.400""}]"
7.17,Android,vivo,V2020CA,Android 10,vivo,vivo S7,CH5005,P0070037001,按钮点击,P00C,48dd1479ed8cb99018a9b9ed2c02b1af,1647382037910,1647382038000,4070880000000,4070880000000,0,1647382172000,1647298735995,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1048.700""},{""TTFB"":""3.300""},{""LCP"":""1660.400""},{""FID"":""112.000""},{""CLS"":""0.001""}]"
