appversion,devicetype,mobile_brand,mobile_model,systemversion,mobile_brand,devicename,lable,pageno,eventtype,prepageno,session_id,applaunchtime,session_starttime,page_starttime,page_endtime,page_duration,actiontime,time,href,entries
8.08,Android,vivo,vivo X21A,Android 9,vivo,vivo X21A,CH5005,�,按钮点击,null,24a3fccf11bc118d9e304fb9318942d1,1647505207206,1647505208000,4070880000000,4070880000000,0,1647505219000,1647486237360,mockUrl/eScore.html#/index,"[{""TTFB"":""0.900""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,3ea0a92ee480b4e76ff775580d9327d2,1647525213947,1647525215000,4070880000000,4070880000000,0,1647525371000,1647525254172,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""467.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro,15.3.1,iPhone,史倩婷的iPhone,CH5005,P02w,按钮点击,P70,753d7c6f2231b7c4c906d8f7c5ad7e42,1647487918104,1647487918000,4070880000000,4070880000000,0,1647487937000,1647487927533,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""128.000""}]"
8.08,Android,HONOR,HLK-AL00,Android 10,HONOR,HONOR 9X,CH5005,�,按钮点击,null,a5bf784ad7c5d92afce676298ec6376a,1647486043995,1647488802000,4070880000000,4070880000000,0,1647488828000,1647488826484,mockUrl/eScore.html#/index,"[{""FCP"":""601.600""},{""TTFB"":""2.200""},{""LCP"":""1158.799""},{""FID"":""81.200""},{""CLS"":""0.021""}]"
8.10,iOS,iPhone,iPhone 12,15.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,25ea553ff3ba96f71c25b736942f66d4,1647467605292,1647501481000,4070880000000,4070880000000,0,1647501482000,1647498235548,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""289.000""}]"
8.10,iOS,iPhone,iPhone 6s,14.4.2,iPhone,Chun的 iPhone,CH5005,P01764,按钮点击,P6304,671cb35f7acf5091bf7ee21e2a4c1fdd,1647532368764,1647532371000,4070880000000,4070880000000,0,1647532481000,1647532413826,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,孔菲的iPhone,CH5005,P01764,按钮点击,P6304,8e29e54cd2d63c947469ddb48b0ebe97,1647473452521,1647473453000,4070880000000,4070880000000,0,1647473626000,1647473496931,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""3712.000""}]"
8.09,iOS,iPhone,iPhone 11,14.3,iPhone,高建娣的iPhone,CH5005,P01764,按钮点击,P6304,28f9af527f331e03dd1f38f7766b9183,1647527238138,1647527239000,4070880000000,4070880000000,0,1647527258000,1647476129898,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro,15.3.1,iPhone,李彩月的iPhone,CH5005,P00903,按钮点击,P6304,f9feae506c19b3c3827261f18da7ca71,1647486264006,1647486507000,4070880000000,4070880000000,0,1647486524000,1647486519760,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""886.000""},{""TTFB"":""0.000""}]"
7.17,Android,vivo,V2046A,Android 11,vivo,vivo X60,CH5005,P00903,按钮点击,P6304,c1ceac35afd91e5e9bc28a74304fdf57,1647469536569,1647469681000,4070880000000,4070880000000,0,1647469701000,1647469556153,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""754.600""},{""TTFB"":""5.900""},{""LCP"":""1469.000""},{""FID"":""8.300""},{""CLS"":""0.002""}]"
7.17,Android,vivo,V2046A,Android 11,vivo,vivo X60,CH5005,P00172,按钮点击,P6304,c1ceac35afd91e5e9bc28a74304fdf57,1647469536569,1647469681000,4070880000000,4070880000000,0,1647469763000,1647469701521,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""247.500""},{""TTFB"":""2.700""},{""LCP"":""428.000""},{""FID"":""16.100""},{""CLS"":""0.002""}]"
8.08,Android,HUAWEI,EVR-AN00,Android 10,HUAWEI,HUAWEI Mate 20 X (5G),CH5005,P01764,按钮点击,P6304,78f2f1bf06cd517fb577a5451375522f,1647476404832,1647482176000,4070880000000,4070880000000,0,1647482409000,1647481215531,mockUrl/eScore.html#/index,"[{""FCP"":""186.300""},{""TTFB"":""18.200""},{""CLS"":""0.029""},{""LCP"":""653.799""}]"
8.10,iOS,iPhone,iPhone 13,15.0.2,iPhone,iPhone 13,CH5005,P01764,按钮点击,P6304,b4299421dffcbc4792c0a3812ed4905b,1647485635660,1647485637000,4070880000000,4070880000000,0,1647485673000,1647440646187,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""644.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,92ba309348a500542ea145421922927f,1647474820296,1647474827000,4070880000000,4070880000000,0,1647474866000,1647420314230,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""262.000""}]"
8.10,iOS,iPhone,iPhone 8 Plus,15.2.1,iPhone,军韵,CH5005,P02w,按钮点击,P70,92fa58c60a0d393b0a774967bfeedc00,1647530563533,1647532592000,4070880000000,4070880000000,0,1647532620000,1647532614212,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""2321.000""}]"
8.082,Android,vivo,V2073A,Android 11,vivo,iQOO Z3,CH5005,�,按钮点击,null,8ea5ae69400b4eed88d379515e2cad37,1647428115216,1647466359000,4070880000000,4070880000000,0,1647466383000,1647466380988,mockUrl/eScore.html#/index,"[{""FCP"":""213.500""},{""TTFB"":""2.600""},{""LCP"":""812.000""},{""FID"":""11.700""}]"
7.17,Android,vivo,V1809A,Android 9,vivo,vivo X23,CH5005,P02w,按钮点击,P70,0feb47acde34aa0652dd82add397d1d3,1647503753183,1647505855000,4070880000000,4070880000000,0,1647505919000,1647505912539,mockUrl/eScore.html#/index,"[{""TTFB"":""24.200""}]"
7.17,Android,vivo,V1809A,Android 9,vivo,vivo X23,CH5005,P02w,按钮点击,P70,20838cf299d656912fef3c381a7326e2,1647503753183,1647508322000,4070880000000,4070880000000,0,1647508341000,1647508335072,mockUrl/eScore.html#/index,"[{""TTFB"":""15.700""}]"
8.08,Android,OPPO,PEDM00,Android 11,OPPO,OPPO Find X3,CH5005,P02w,按钮点击,P70,826ee6b09875cae2bc6ed72fd0205b15,1647486699861,1647486702000,4070880000000,4070880000000,0,1647486768000,1647486761604,mockUrl/eScore.html#/index,"[{""FCP"":""1231.400""},{""TTFB"":""2.400""},{""CLS"":""0.001""},{""LCP"":""1992.700""}]"
8.08,Android,xiaomi,Redmi Note 7,Android 10,xiaomi,2237568447的Redmi Note 7,CH5005,P02w,按钮点击,P70,c1f4b45dfbe61be11f3618db3d824308,1647482454312,1647482880000,4070880000000,4070880000000,0,1647483781000,1647483771582,mockUrl/eScore.html#/index,"[{""FCP"":""1036.100""},{""TTFB"":""32.000""},{""CLS"":""0.083""},{""LCP"":""2112.900""}]"
8.10,iOS,iPhone,iPhone XR,15.3.1,iPhone,唐金香的 iPhone,CH5005,P00904,按钮点击,P6304,d83b5fe437528855180632fdce2812ad,1647485710289,1647486417000,4070880000000,4070880000000,0,1647486462000,1647486450001,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""299.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13,15.0,iPhone,iPhone 13,CH5005,P01764,按钮点击,P6304,f18ef073d05d8884c5f3703bf255a45d,1647469334382,1647469334000,4070880000000,4070880000000,0,1647469339000,1647444158873,mockUrl/eScore.html#/index,"[{""FCP"":""83.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 8,15.3.1,iPhone,很开心,CH5005,P00903,按钮点击,P6304,98ade12c0dca603c10e4a6d400604b92,1647479281301,1647482326000,4070880000000,4070880000000,0,1647482395000,1647482368000,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""443.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 8,15.3.1,iPhone,很开心,CH5005,P01764,按钮点击,P6304,967f7e036d4cb6784df00f7580276e9a,1647521920587,1647521922000,4070880000000,4070880000000,0,1647522038000,1647482395247,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""345.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone 13,CH5005,P01764,按钮点击,P6304,b33ba26343058cddc151f582a7c631e9,1647524290251,1647524290000,4070880000000,4070880000000,0,1647524589000,1647331625131,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""119.000""}]"
7.17,Android,OPPO,PCAM00,Android 11,OPPO,OPPO Reno,CH5005,P00903,按钮点击,P6304,8f93fa489cd02286cdc30bc68e7cb3ee,1647476729824,1647476731000,4070880000000,4070880000000,0,1647476782000,1647476778479,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""619.600""},{""TTFB"":""2.700""},{""CLS"":""0.000""},{""LCP"":""1144.500""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,3551bc89c5f10587ce59af190a0c0c5c,1647473891028,1647479233000,4070880000000,4070880000000,0,1647479256000,1647479252094,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""629.000""}]"
7.18,Android,OPPO,PCHM10,Android 11,OPPO,OPPO A11,CH5005,P02w,按钮点击,P70,3f24cd9ed58a9f7818f369f2aec748f6,1647501885362,1647501887000,4070880000000,4070880000000,0,1647501906000,1647501898842,mockUrl/eScore.html#/index,"[{""FCP"":""1173.800""},{""TTFB"":""18.000""},{""CLS"":""0.000""},{""LCP"":""1534.700""}]"
7.18,Android,OPPO,PCHM10,Android 11,OPPO,OPPO A11,CH5005,P02w,按钮点击,P70,cd33c084784be979e18de69326e5fc62,1647508251962,1647508253000,4070880000000,4070880000000,0,1647508263000,1647501905690,mockUrl/eScore.html#/index,"[{""FCP"":""386.200""},{""TTFB"":""9.200""},{""LCP"":""1121.700""},{""FID"":""47.300""},{""CLS"":""0.067""}]"
7.18,Android,OPPO,PCHM10,Android 11,OPPO,OPPO A11,CH5005,P02w,按钮点击,P70,cd33c084784be979e18de69326e5fc62,1647508251962,1647508253000,4070880000000,4070880000000,0,1647508271000,1647508262960,mockUrl/eScore.html#/index,"[{""FCP"":""842.500""},{""TTFB"":""3.200""},{""CLS"":""0.000""},{""LCP"":""1325.000""}]"
8.10,iOS,iPhone,iPhone 13,15.0.2,iPhone,iPhone (3),CH5005,P02w,按钮点击,P70,78a332229804ab7de7ea3c73a9d37a32,1647480798737,1647480799000,4070880000000,4070880000000,0,1647480980000,1647429518097,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""276.000""}]"
8.08,Android,Xiaomi,Redmi K20 Pro,Android 11,Xiaomi,小云的Redmi K20 Pro,CH5005,P02w,按钮点击,P70,5baf6f334b39106dd561b04f5310b456,1647488974393,1647488975000,4070880000000,4070880000000,0,1647489093000,1647489090557,mockUrl/eScore.html#/index,"[{""FCP"":""325.200""},{""TTFB"":""1.900""},{""CLS"":""0.000""},{""LCP"":""574.900""}]"
8.08,Android,HUAWEI,NOH-AN00,Android 10,HUAWEI,nikikwong,CH5005,P02w,按钮点击,P70,8000f952e93055c6e509069b7d3d0b95,1647520741263,1647523396000,4070880000000,4070880000000,0,1647523404000,1647523401149,mockUrl/eScore.html#/index,"[{""FCP"":""1473.300""},{""TTFB"":""4.000""},{""CLS"":""0.001""},{""LCP"":""2089.500""}]"
8.10,iOS,iPhone,iPhone 12,15.4,iPhone,iPhone,CH5005,P02w,按钮点击,P70,4a724f0e969c9441de9b126887c3eead,1647483084505,1647483085000,4070880000000,4070880000000,0,1647483098000,1647483094248,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""159.000""}]"
8.10,iOS,iPhone,iPhone 11,13.6,iPhone,iPhone,CH5005,P02w,按钮点击,P70,3925304c7e6a3c252d110e5e2176a702,1647476517175,1647477140000,4070880000000,4070880000000,0,1647477157000,1647477151394,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,13.6,iPhone,iPhone,CH5005,P02w,按钮点击,P70,3925304c7e6a3c252d110e5e2176a702,1647476517175,1647477140000,4070880000000,4070880000000,0,1647477172000,1647477156893,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,13.6,iPhone,iPhone,CH5005,P02w,按钮点击,P70,3925304c7e6a3c252d110e5e2176a702,1647476517175,1647477140000,4070880000000,4070880000000,0,1647477181000,1647477172257,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
7.17,Android,Redmi,M2012K11AC,Android 11,Redmi,1092382788的Redmi K40,CH5005,P02w,按钮点击,P70,b790c6bfbded66b1940ff94cb9d338f6,1647469843190,1647469843000,4070880000000,4070880000000,0,1647470058000,1647470055913,mockUrl/eScore.html#/index,"[{""FCP"":""505.000""},{""TTFB"":""1.300""},{""CLS"":""0.000""},{""LCP"":""635.899""}]"
7.17,Android,Redmi,M2012K11AC,Android 11,Redmi,1092382788的Redmi K40,CH5005,P02w,按钮点击,P70,b790c6bfbded66b1940ff94cb9d338f6,1647469843190,1647469843000,4070880000000,4070880000000,0,1647470104000,1647470058868,mockUrl/eScore.html#/index,"[{""FCP"":""187.000""},{""TTFB"":""1.300""},{""CLS"":""0.066""},{""LCP"":""587.199""}]"
8.10,iOS,iPhone,iPhone XS Max China,12.0.1,iPhone,iPhone (9),CH5005,P02w,按钮点击,P70,5c466c83e5b12a165801744738c98222,1647489279677,1647489280000,4070880000000,4070880000000,0,1647489777000,1647489557983,mockUrl/eScore.html#/index,
8.09,iOS,iPhone,iPhone 6s Plus,15.1,iPhone,he”的 iPhone,CH5005,P02w,按钮点击,P70,dd4d370880439ba8f09068fb4990ce25,1647474035394,1647478685000,4070880000000,4070880000000,0,1647478887000,1647478827699,mockUrl/eScore.html#/index,"[{""FCP"":""9123.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,14.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,622c83eff9a23533a7386efbf6c8af51,1647481322633,1647482055000,4070880000000,4070880000000,0,1647482743000,1647481334899,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,13.6,iPhone,iPhone (4),CH5005,P01764,按钮点击,P6304,b7d87272534b204574dce1d0556ec061,1647499883538,1647499886000,4070880000000,4070880000000,0,1647499892000,1647477450848,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,iPhone 12,CH5005,P01764,按钮点击,P6304,165cfd94000100a6bdcb54b46fcc5082,1647487871458,1647487872000,4070880000000,4070880000000,0,1647487985000,1647487921039,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""270.000""}]"
8.10,iOS,iPhone,iPhone 7 Plus,14.8.1,iPhone,iPhone (2),CH5005,P01764,按钮点击,P6304,8e23b5b0217588f0ae07fad4ea601f4a,1647516759540,1647516760000,4070880000000,4070880000000,0,1647516819000,1647423623671,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""1648.000""}]"
8.10,iOS,iPhone,iPhone 12 Pro,15.4,iPhone,iPhoneXR,CH5005,P01764,按钮点击,P6304,fc6bc20c4ebf1f2d31ad69d6d1ec5b32,1647511557086,1647511557000,4070880000000,4070880000000,0,1647511973000,1647354668514,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""136.000""}]"
8.10,iOS,iPhone,iPhone 11,14.0.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,630430d507126249e37692dafef94bf3,1647477934864,1647482399000,4070880000000,4070880000000,0,1647482632000,1647482627918,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,14.0.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,630430d507126249e37692dafef94bf3,1647477934864,1647482399000,4070880000000,4070880000000,0,1647482651000,1647482632032,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 8 Plus,15.1,iPhone,张利方的 iPhone,CH5005,P6097,按钮点击,P6306,9eb85b944ff3e3ca87734a684fc27e34,1647509813187,1647509815000,4070880000000,4070880000000,0,1647509843000,1647500695546,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""219.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro,15.2,iPhone,iPhone (7),CH5005,P00590,按钮点击,P60,c9b10076370d3140219382469dc536e8,1647505002368,1647511096000,4070880000000,4070880000000,0,1647511102000,1647510457428,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""320.000""}]"
7.17,Android,HUAWEI,HUAWEI CAZ-AL10,Android 7.0,HUAWEI,HUAWEI nova,CH5005,P00590,按钮点击,P60,e36c21978540c27dc05f8e1a9206aa7f,1647496364798,1647496366000,4070880000000,4070880000000,0,1647496527000,1647407220880,mockUrl/eScore.html#/index,"[{""TTFB"":""32.000""}]"
8.10,iOS,iPhone,iPhone 11 Pro Max,15.3.1,iPhone,iPhone,CH5005,P6097,按钮点击,P6306,3800edc1c7a6caa2f916ad3b95d8c55d,1647482049653,1647482728000,4070880000000,4070880000000,0,1647482753000,1647482737764,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""533.000""}]"
8.10,iOS,iPhone,iPhone 13,15.1.1,iPhone,iPhone (4),CH5005,P02w,按钮点击,P70,49ca3660a6cf931f3f268d5fa8390466,1647501054120,1647501054000,4070880000000,4070880000000,0,1647501091000,1647501083080,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""155.000""}]"
8.08,Android,HONOR,EBG-AN00,Android 10,HONOR,HONOR 30 Pro,CH5005,�,按钮点击,null,de6fa8723a60de1276b0e7bcd0d62fce,1647514480640,1647514481000,4070880000000,4070880000000,0,1647514592000,1647514590011,mockUrl/eScore.html#/index,"[{""FCP"":""501.300""},{""TTFB"":""1.700""},{""LCP"":""1322.400""},{""FID"":""112.800""},{""CLS"":""0.016""}]"
8.09,iOS,iPhone,iPhone 11,15.3.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,3b8ca47426d12056dc6ee898048d1cbd,1647509814878,1647509815000,4070880000000,4070880000000,0,1647510089000,1647509889103,mockUrl/eScore.html#/index,"[{""FCP"":""485.000""},{""TTFB"":""0.000""}]"
7.18,Android,HUAWEI,GLK-AL00,Android 10,HUAWEI,nova 5i,CH5005,P00172,按钮点击,P6304,b1fff910b89fd7d757cf5eb4ad1c75fe,1647485466670,1647504814000,4070880000000,4070880000000,0,1647504817000,1647504625042,mockUrl/eScore.html#/index,"[{""FCP"":""319.600""},{""TTFB"":""45.800""},{""CLS"":""0.023""},{""LCP"":""893.000""}]"
7.18,Android,HUAWEI,GLK-AL00,Android 10,HUAWEI,nova 5i,CH5005,P00172,按钮点击,P6304,56c8e5bc9a48466090090e9a9c6cfc0d,1647485466670,1647506254000,4070880000000,4070880000000,0,1647506258000,1647506099605,mockUrl/eScore.html#/index,"[{""FCP"":""571.900""},{""TTFB"":""3.300""},{""CLS"":""0.033""},{""LCP"":""1027.200""}]"
8.10,iOS,iPhone,iPhone 11,15.0.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,2d5be714529f47153b417da069a336de,1647484231972,1647484233000,4070880000000,4070880000000,0,1647484307000,1647480729640,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""278.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro,15.3.1,iPhone,iPhone (4),CH5005,P01764,按钮点击,P6304,335b338d8aa9cb29469a7090b7cfdc57,1647528209830,1647528210000,4070880000000,4070880000000,0,1647528212000,1647501228705,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""572.000""}]"
8.10,iOS,iPhone,iPhone X,12.3.1,iPhone,iPhone (2),CH5005,P01764,按钮点击,P6304,62a8ea4def0c71d7cae01565c3d03a9f,1647506629002,1647506630000,4070880000000,4070880000000,0,1647506794000,1647506777335,mockUrl/eScore.html#/index,
8.10,iOS,iPhone,iPhone 7 Plus,13.6,iPhone,iPhone (28),CH5005,P0070037001,按钮点击,P00C,3f582316839fe4b63fe7d8b3b5bf6a18,1647518098633,1647518100000,4070880000000,4070880000000,0,1647518111000,1647477660084,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.4,iPhone,iPhone (2),CH5005,P00903,按钮点击,P6304,ca28f5c3a51ad33c63362222073b26a3,1647471808771,1647471810000,4070880000000,4070880000000,0,1647471817000,1647471813605,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""437.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.4,iPhone,iPhone (2),CH5005,P01764,按钮点击,P6304,53ae897a1e519f1762608959e75bbe83,1647471808771,1647474434000,4070880000000,4070880000000,0,1647474449000,1647471816914,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""},{""FCP"":""264.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.4,iPhone,iPhone (2),CH5005,P01764,按钮点击,P6304,479c4a80cb4ce3d63244e7e2fbf1021e,1647476310732,1647506541000,4070880000000,4070880000000,0,1647506550000,1647476334346,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""188.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,87b72aacc7121e95970073a2af81bf78,1647512820005,1647512821000,4070880000000,4070880000000,0,1647512826000,1647509329334,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""263.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,13.6,iPhone,杨敏的 iPhone,CH5005,P01764,按钮点击,P6304,2e11520d6d9aa48f613cc00d8e4da406,1647529607738,1647529715000,4070880000000,4070880000000,0,1647529806000,1647479785403,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13,15.2.1,iPhone,iPhone,CH5005,P00903,按钮点击,P6304,69308da9cf6102dde65c71e80c7de6c2,1647472172999,1647472174000,4070880000000,4070880000000,0,1647472198000,1647472194916,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""299.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13,15.2.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,462d3d9d92b5779c56e1c1a12a104f05,1647481718714,1647483280000,4070880000000,4070880000000,0,1647483283000,1647472198573,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""74.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 6 Plus,12.5.5,iPhone,iPhone (3),CH5005,P01764,按钮点击,P6304,87207f54a034e5399f7bdc7668c6c0ae,1647477608361,1647477613000,4070880000000,4070880000000,0,1647477672000,1647307016505,mockUrl/eScore.html#/index,
8.10,iOS,iPhone,iPhone 8 Plus,15.4,iPhone,iPhone,CH5005,P6097,按钮点击,P6306,1d37dc3fe6df2494698cf486a598e9db,1647517473063,1647517475000,4070880000000,4070880000000,0,1647517490000,1647467548065,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""281.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,14.1,iPhone,iPhone苏,CH5005,P02w,按钮点击,P70,69af146f6e1f50348f15d490aca3bfb5,1647473981213,1647481513000,4070880000000,4070880000000,0,1647481519000,1647474014109,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XR,13.6,iPhone,邓颜的 iPhone,CH5005,P00590,按钮点击,P60,5fb171a54cbaa988ec252871d45094e8,1647499291390,1647499295000,4070880000000,4070880000000,0,1647499329000,1647475634611,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XR,15.0,iPhone,iPhone (142),CH5005,P02w,按钮点击,P70,6b51ea7353e7977e062fcd0e270b0225,1647480623259,1647481364000,4070880000000,4070880000000,0,1647481406000,1647481402381,mockUrl/eScore.html#/index,"[{""FCP"":""529.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XR,15.0,iPhone,iPhone (142),CH5005,P02w,按钮点击,P70,6b51ea7353e7977e062fcd0e270b0225,1647480623259,1647481364000,4070880000000,4070880000000,0,1647481451000,1647481406678,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""352.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,13.5.1,iPhone,Arli.,CH5005,P02w,按钮点击,P70,8e90c80d2ddc4790f6e4c81a17371d5b,1647474553012,1647477462000,4070880000000,4070880000000,0,1647477497000,1647477466925,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
7.17,Android,HONOR,NTH-AN00,Android 11,HONOR,HONOR 50,CH5005,P02w,按钮点击,P70,c9e7d7516633d3ea4d7d68ab98a76331,1647469925242,1647469926000,4070880000000,4070880000000,0,1647470141000,1647470137386,mockUrl/eScore.html#/index,"[{""FCP"":""969.100""},{""TTFB"":""2.300""},{""LCP"":""1716.700""},{""FID"":""85.600""}]"
8.10,iOS,iPhone,9.7-inch iPad ,14.4.2,iPhone,iPad,CH5005,P02w,按钮点击,P70,d368c35c2642123dd6db6d620b0e2403,1647476394002,1647476396000,4070880000000,4070880000000,0,1647476554000,1647390065966,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,9.7-inch iPad ,14.4.2,iPhone,iPad,CH5005,P02w,按钮点击,P70,f5089e48bf3c74c1e0e6c5549a5a71c8,1647476394002,1647478370000,4070880000000,4070880000000,0,1647478395000,1647478384517,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,14.6,iPhone,iPhone,CH5005,P02w,按钮点击,P70,bdacfbec0167dbf03e8a9219a734dadd,1647520166469,1647520498000,4070880000000,4070880000000,0,1647522447000,1647522437295,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""285.000""}]"
7.17,Android,vivo,V1838A,Android 9,vivo,vivo X27 8G+128G版,CH5005,P6097,按钮点击,P6306,3be599f467b595a6b84016dc18479728,1647432779470,1647487636000,4070880000000,4070880000000,0,1647487649000,1647314049461,mockUrl/eScore.html#/index,"[{""TTFB"":""10.600""}]"
8.09,iOS,iPhone,iPhone 12 Pro,15.3.1,iPhone,iPhone,CH5005,P00266,按钮点击,P60,2d6ca9e05f98d14fcdbd2c1352694d66,1647464291332,1647464291000,4070880000000,4070880000000,0,1647464410000,1647464302503,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""931.000""}]"
7.17,Android,OPPO,PCAM00,Android 11,OPPO,OPPO Reno,CH5005,P01441,按钮点击,P80,2d2a359adfc36f23c2eb74ef10cfc875,1647507341802,1647508080000,4070880000000,4070880000000,0,1647508131000,1647508110057,mockUrl/eScore.html#/index,"[{""FCP"":""234.100""},{""TTFB"":""11.300""},{""CLS"":""0.126""},{""LCP"":""992.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,96fa516acb4bfa45414b49ab0f417f25,1647526668263,1647526669000,4070880000000,4070880000000,0,1647526686000,1647526679361,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""1760.000""}]"
